0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1.025434,1.1004479999999999,1.00663,0.780375,0.758336,0.731444,0.647129,0.670179,0.7168859999999999,0.7532810000000001,0.638637,0.671797,0.67948,0.793316,0.776129,0.773501,0.8799549999999999,0.9306760000000001,0.884805,0.8565139999999999,1.2071180000000001,1.041213,0.97291,0.8993540000000001,0.905331,0.8719690000000001,0.809896,0.816972,0.865701,0.93748,0.9890389999999999,0.925955,0.854985,0.931414,0.8865270000000001,0.8582200000000001,0.818185,0.8905709999999999,0.843258,0.814142,0.8529629999999999
0.906674,0.8910680000000001,0.860667,0.905661,0.878502,0.8249219999999999,0.760664,0.816408,0.779921,0.763097,0.759853,0.702285,0.720731,0.638975,0.619707,0.685014,0.649521,0.667977,0.6458699999999999,0.594964,1.202006,1.0787129999999998,0.991517,0.85626,0.900467,0.944471,0.9610989999999999,0.931198,0.889042,0.78061,0.8679629999999999,0.8760700000000001,0.9770030000000001,0.9879469999999999,1.004364,1.0201719999999999,1.013484,1.016727,0.9713280000000001,0.919443,0.8294549999999999
1.006428,1.0088540000000001,0.9455680000000001,0.874395,0.775927,0.720324,0.676245,0.722346,0.813131,0.775612,0.869417,0.925416,0.920969,0.968882,0.9023700000000001,0.8684059999999999,0.90338,0.938759,1.008708,1.0511629999999998,1.256764,1.365731,1.395651,1.1947,1.1419350000000001,1.077849,0.9516979999999999,0.875811,0.9570930000000001,1.002991,0.9552729999999999,0.886325,0.9120030000000001,0.9740770000000001,0.8919860000000001,0.9481959999999999,1.055561,1.02685,1.067086,1.033724,1.090541
0.621392,0.623211,0.572481,0.528624,0.643624,0.710522,0.781058,0.853009,0.8247129999999999,0.780856,0.7133510000000001,0.6288699999999999,0.6387729999999999,0.704661,0.669898,0.630891,0.56633,0.5251060000000001,0.634026,0.9859959999999999,1.209327,1.144046,1.1383860000000001,1.0979649999999999,1.029652,1.002973,0.9995379999999999,0.95952,0.9197049999999999,0.974678,0.9411280000000001,0.809353,0.803088,0.8631139999999999,0.918694,0.9611370000000001,0.98539,0.904546,0.8839309999999999,0.8752409999999999,0.8747780000000001
0.71628,0.7310399999999999,0.801606,0.8262729999999999,0.8489190000000001,0.7912939999999999,0.836181,0.842449,0.766828,0.758336,0.696667,0.710214,0.7405430000000001,0.733264,0.7690520000000001,0.719919,0.812322,0.8353719999999999,1.07704,1.157704,1.2193379999999998,1.113389,0.9095770000000001,0.804032,0.737308,0.8206120000000001,0.8620620000000001,0.870958,0.939097,1.0151219999999999,0.986411,0.889964,0.9629559999999999,1.002182,0.9882299999999999,0.7284109999999999,0.5644319999999999,0.5470430000000001,0.6077020000000001,0.730433,0.800797
0.790087,0.73298,0.692074,0.84283,0.8432350000000001,0.8557889999999999,0.887173,0.931517,0.863078,0.828707,0.949249,0.892928,1.012052,1.105852,1.036092,0.9874639999999999,1.004078,0.972065,0.99334,1.119975,1.342449,1.209127,1.012386,0.936809,1.004281,0.984424,0.804905,0.757696,0.7327739999999999,0.790114,0.675433,0.861295,0.897675,0.909801,0.882517,0.814608,0.7493270000000001,0.805917,0.776207,0.8301700000000001,0.804502
0.60075,0.593657,0.572177,0.735509,0.8321709999999999,0.9171549999999999,0.922221,0.8835209999999999,0.779983,0.7463489999999999,0.8209120000000001,0.822736,0.718996,0.679283,0.691034,0.844618,0.824357,0.924855,0.971052,1.103766,1.2148,1.176303,0.92445,0.712309,0.8259780000000001,0.8124020000000001,0.87339,0.916142,0.853448,0.864189,0.797721,0.9126209999999999,0.98456,0.9616610000000001,1.001177,0.893167,0.864999,0.9207270000000001,0.870065,0.836426,0.700451
0.591309,0.800848,0.797612,0.7968029999999999,0.940608,0.9523389999999999,0.917349,0.892066,0.842513,0.7832520000000001,0.8394790000000001,0.8677950000000001,0.8275459999999999,0.780824,0.809747,0.7574930000000001,0.8228340000000001,0.8191930000000001,0.812517,1.131742,1.245816,1.0229270000000001,1.017264,1.07693,1.095538,1.075717,0.9395969999999999,0.9060219999999999,0.9327200000000001,1.084818,1.081987,1.230444,1.184936,1.223163,1.1768459999999998,1.037894,1.091493,1.122236,1.104842,0.974992,0.916135
0.675873,0.626462,0.662508,0.749586,0.778139,0.80082,0.689036,0.666963,0.723665,0.73865,0.712729,0.808515,0.906933,0.9144260000000001,0.951967,0.9543969999999999,0.893855,0.849107,0.866116,1.163793,1.2539049999999998,1.128283,1.033052,1.0460200000000002,0.937107,0.9065280000000001,0.835448,0.858534,0.8212729999999999,0.89215,0.9927959999999999,1.050713,1.013654,0.914223,0.9059209999999999,0.899035,0.846181,0.8951879999999999,0.9322459999999999,0.87676,0.913008
0.9125549999999999,0.9305899999999999,0.909516,0.81509,0.70344,0.660483,0.710735,0.718435,0.793611,0.847864,0.937884,0.743896,0.652898,0.59068,0.5201520000000001,1.0152889999999999,0.9072870000000001,1.055815,1.0669600000000001,1.158549,1.2641200000000001,0.956932,0.861087,0.8835790000000001,0.796245,0.846498,0.833124,0.821574,0.763217,0.829477,0.856224,0.838642,0.834182,0.88365,0.820801,0.761804,0.7928229999999999,0.8893270000000001,0.995158,0.933119,0.9290639999999999
0.628604,0.6887989999999999,0.759532,0.694879,0.677652,0.7325619999999999,0.7372380000000001,0.667469,0.665441,0.664833,0.680042,0.683489,0.641107,0.6212340000000001,0.623262,0.5038229999999999,0.587572,0.6072420000000001,0.9992219999999999,1.1056840000000001,1.2348569999999999,1.2814969999999999,1.202817,1.0750629999999999,0.987461,0.96921,0.859708,0.9615049999999999,0.9355479999999999,0.8878940000000001,0.989692,0.9718469999999999,0.9901760000000001,0.943967,0.8918790000000001,0.8643149999999999,0.8489120000000001,0.7909470000000001,0.873233,0.842224,0.914781
0.709067,0.701773,0.707649,0.679283,0.751009,0.677054,0.6057319999999999,0.5595359999999999,0.547379,0.594791,0.664289,0.647269,0.76965,0.783428,0.945725,0.996784,1.018667,0.9422799999999999,0.96315,1.083504,1.203454,1.245801,1.14895,1.150976,1.07236,1.098701,1.0367,1.0105620000000002,0.9623389999999999,0.8711610000000001,0.952816,0.954234,0.9862479999999999,0.9667969999999999,0.930731,0.8898020000000001,0.901475,0.9661190000000001,0.9624719999999999,0.91485,0.923969
0.867925,0.832541,0.735892,0.788463,0.8805959999999999,0.9343879999999999,0.989394,0.9641149999999999,0.816087,0.730141,0.6209399999999999,0.611637,0.8213450000000001,0.91445,0.9095989999999999,0.8542209999999999,0.799046,0.759432,0.707086,0.765293,1.2026569999999999,1.1879030000000002,1.1814360000000002,1.1814360000000002,1.157789,1.1024370000000001,0.988382,1.013256,1.000718,0.980698,1.048039,1.093944,0.973216,0.8276129999999999,0.706885,0.853701,0.803751,0.76553,0.8704850000000001,0.71275,0.81184
0.7739050000000001,0.79133,0.986856,1.1064,0.9497770000000001,0.8810889999999999,0.703597,0.714335,0.704002,0.638151,0.6403800000000001,0.713728,0.76965,0.784644,0.8920309999999999,0.899933,0.831651,0.911482,0.898109,1.038118,1.271938,1.133956,1.079249,1.003673,0.8565729999999999,0.8284090000000001,0.800042,0.9226260000000001,0.8977040000000001,0.8770370000000001,0.884534,0.8977040000000001,0.861233,0.899122,0.899933,0.815239,0.866906,0.8835209999999999,0.889518,0.784012,0.7868470000000001
0.712842,0.737712,0.746002,0.759954,0.7633909999999999,0.765008,0.7387229999999999,0.818388,0.91261,0.814142,0.8244530000000001,0.816366,0.8317319999999999,0.8820790000000001,0.883292,0.8996700000000001,0.8881450000000001,0.8904629999999999,0.817513,0.836306,1.214486,1.406368,1.385946,1.23612,1.047069,0.8984559999999999,0.944759,0.9568909999999999,0.944961,0.9597209999999999,0.878642,1.002991,1.0871030000000002,1.099235,0.9890389999999999,0.971651,1.06931,1.118241,1.0205819999999999,1.004608,0.9702350000000001
0.644408,0.8411139999999999,0.758631,0.787742,0.7513529999999999,0.779656,0.88094,0.800276,0.778443,0.7543850000000001,0.869417,0.860926,0.816854,0.788349,0.776017,0.819684,1.1854,1.151437,1.0883610000000001,1.182974,1.247465,1.2066270000000001,1.203797,1.235537,1.224216,1.204808,1.220173,1.174685,1.160736,1.140924,1.015177,1.0167950000000001,1.062686,0.9943549999999999,0.964175,0.92291,0.8438190000000001,0.758768,0.659838,0.635764,0.733479
0.8381700000000001,0.719808,0.719584,0.734996,0.7609520000000001,0.775552,0.765616,0.723234,0.757505,0.802725,0.8625459999999999,0.797859,0.722626,0.738849,0.718773,0.7469600000000001,0.8351709999999999,0.986447,1.027004,1.158002,1.302586,1.207481,1.146683,1.0813959999999998,1.1280299999999999,1.052808,0.902365,0.8845219999999999,0.9072309999999999,0.8610030000000001,0.9677399999999999,0.944031,1.009891,1.094596,1.208483,1.265426,1.228747,1.151337,1.090949,1.062781,1.041908
0.9613430000000001,0.9918879999999999,1.020612,1.042255,0.9579049999999999,0.958309,0.992131,0.895294,0.935525,0.828175,0.8253450000000001,0.9015610000000001,0.88276,0.987885,1.014773,1.036809,1.013156,1.003654,0.958167,1.121718,1.247667,1.046715,0.862341,0.794212,0.755598,0.717389,0.813822,0.863958,0.8192799999999999,0.8496049999999999,0.8678,0.765302,0.747916,0.738818,0.7558,0.837192,0.846088,0.790687,0.719909,0.7777029999999999,0.6978800000000001
0.844764,0.9667969999999999,0.8970959999999999,0.781402,0.8699459999999999,0.894867,0.870756,0.8466450000000001,0.768029,0.717982,0.693871,0.778362,0.74878,0.833677,0.905201,0.908848,0.7818069999999999,0.790925,1.067903,1.199199,1.2060879999999998,0.9949610000000001,0.985843,0.918574,0.958692,1.060001,0.983614,0.983411,0.992124,0.9975950000000001,1.006104,0.9471430000000001,0.8539389999999999,0.8448209999999999,0.904593,0.870959,0.886358,0.919789,0.9732799999999999,0.969025,1.039536
0.772287,0.8244530000000001,0.862466,0.848514,0.920293,0.8867290000000001,0.882685,0.815355,0.733466,0.68777,0.685951,0.769822,0.8367100000000001,0.775683,0.755273,0.7956880000000001,0.886825,0.8222879999999999,0.9797809999999999,1.103251,1.22672,1.2194450000000001,1.216212,1.1778170000000001,1.133204,1.11076,1.052124,1.0474729999999999,0.918271,1.0962020000000001,1.089327,1.17708,1.031096,1.052124,1.059403,1.0549549999999999,1.068502,1.070928,1.018964,0.941524,0.9520379999999999
0.763998,0.73933,0.7633909999999999,0.785632,0.708596,0.63338,0.6093189999999999,0.586067,0.806054,0.872373,0.84993,0.76885,0.715067,0.526622,0.558366,0.9767049999999999,0.969831,0.970842,1.011079,1.148772,1.289297,1.4134440000000001,1.414455,1.379274,1.255531,1.196895,1.082049,1.067895,0.959519,0.884707,0.805649,0.8444709999999999,0.93101,0.906949,0.919687,0.976301,1.0589979999999999,0.989848,0.982771,0.986815,0.9651799999999999
0.771597,0.758857,0.741668,0.680596,0.630646,0.743488,0.790606,0.80456,0.8193219999999999,0.799706,0.684438,0.661385,0.790606,0.7883819999999999,0.720223,0.661611,0.689705,0.868167,0.9797309999999999,1.1646610000000002,1.2416639999999999,1.103624,1.035513,1.0100209999999998,0.951375,0.77908,0.8340850000000001,0.9527909999999999,0.962498,0.8737209999999999,0.776451,0.82276,0.858554,0.824176,0.935602,0.918008,1.019121,0.9891909999999999,0.8994030000000001,0.8905049999999999,0.913761
0.688024,0.714754,0.792112,0.781582,0.892639,0.924855,0.963757,0.991516,0.834285,0.766205,0.722643,0.731355,0.726695,0.809566,0.8209120000000001,0.8377290000000001,0.887573,0.8440110000000001,0.8494809999999999,0.8421870000000001,1.233239,1.157257,0.953829,0.9019590000000001,0.946738,0.9339729999999999,0.9633520000000001,0.894867,0.81767,0.8346899999999999,0.893568,0.9369040000000001,0.9429790000000001,0.9113879999999999,0.9045030000000001,1.006161,0.994618,1.073394,0.8872899999999999,0.8741270000000001,0.7872520000000001
0.640151,0.6296350000000001,0.669878,0.778877,0.752184,0.711132,0.6702819999999999,0.580292,0.568159,0.633275,0.661385,0.7376229999999999,0.8435889999999999,0.9540629999999999,0.8709959999999999,0.766304,0.718808,0.6771739999999999,0.664643,0.69698,1.2455040000000002,1.193967,1.035109,0.946787,0.892016,0.8709959999999999,0.895249,0.929535,0.911537,0.7948529999999999,0.783933,0.827209,0.8638120000000001,0.9250860000000001,0.96235,0.944759,1.020986,0.9896459999999999,0.933234,0.9020959999999999,0.8398200000000001
0.813388,0.8599700000000001,0.974992,0.986765,0.8886850000000001,0.790809,0.7730130000000001,0.703245,0.701021,0.701627,0.6355,0.568563,0.54843,0.639177,0.613105,0.688492,0.720021,0.682833,1.0306620000000002,1.181032,1.224889,1.1585969999999999,1.119626,1.1024370000000001,1.005572,0.933377,0.916997,0.8890899999999999,0.899201,0.919019,0.944702,0.924075,0.894752,0.887877,0.973418,0.9238729999999999,0.648442,0.79364,0.757037,0.846218,0.814671
0.7578,0.775227,0.741581,0.736917,0.735295,0.690689,0.819033,0.882495,0.780509,0.806056,0.796932,0.736309,0.758004,0.793283,0.785375,0.955081,0.969476,1.063554,1.181354,1.196763,1.2245409999999999,1.176082,1.163106,1.139789,1.099257,1.083856,1.011714,0.9770620000000001,0.9361280000000001,0.905123,0.8911399999999999,1.007459,0.986384,0.976454,0.907352,0.902691,0.923158,0.889317,0.977467,1.039477,1.037856
0.8749120000000001,0.886044,0.885842,0.909726,0.882806,0.8987959999999999,0.8370620000000001,0.8888780000000001,0.910536,0.759338,0.793747,0.902642,0.8698520000000001,0.78727,0.83524,0.84698,0.736668,0.761159,0.8625649999999999,1.091892,1.200382,1.186416,1.151805,1.136624,1.008298,0.904868,0.925716,0.8745069999999999,0.9520290000000001,0.93948,0.934622,1.034611,1.038457,1.13541,1.036433,1.044529,1.0536370000000002,1.003845,0.935837,0.844348,0.743761
0.8591610000000001,0.793842,0.798493,0.792629,0.786764,0.804762,0.8041550000000001,0.902032,0.9214459999999999,0.943958,0.8352229999999999,0.849775,0.743263,0.820342,0.746786,0.807409,0.8272120000000001,0.8454,0.946842,1.147886,1.205891,1.1602139999999999,1.106858,1.102007,1.132929,1.0488520000000001,1.0822,1.068666,1.083024,1.080597,1.120435,1.057341,1.035299,1.075339,0.960475,0.9711930000000001,1.0472299999999999,1.097988,0.98818,0.840758,0.898594
0.635429,0.73601,0.730535,0.731646,0.665036,0.594178,0.601072,0.7176560000000001,0.87702,0.8790479999999999,0.9658260000000001,0.9370350000000001,0.876007,0.8764120000000001,0.9392659999999999,0.888375,0.8166,0.8766149999999999,0.9475790000000001,1.188653,1.260225,1.141614,1.0306540000000002,0.9511629999999999,0.775958,0.777783,0.8805940000000001,1.04059,0.981461,0.960586,0.882353,0.8780969999999999,0.9613959999999999,0.9782190000000001,0.952074,0.947412,0.9372780000000001,0.8126329999999999,0.794392,0.800878,0.8710030000000001
0.9423549999999999,0.856549,0.714888,0.7001149999999999,0.880834,0.932193,0.861958,0.826942,0.863577,0.815956,0.8046270000000001,0.875632,0.871991,0.875025,0.8663270000000001,0.948255,0.91953,0.7987609999999999,0.65837,1.144277,1.201324,1.043719,0.9522309999999999,1.0285389999999999,0.985426,0.975508,0.991498,1.127921,1.015585,0.9981780000000001,0.992713,0.962757,0.902034,0.8579100000000001,0.8597309999999999,0.86216,1.062746,1.114359,0.9464020000000001,0.801706,0.8697030000000001
0.748883,0.728416,0.8096770000000001,0.938357,0.92863,0.8145399999999999,0.682213,0.5930489999999999,0.516044,0.561764,0.707446,0.794369,0.742297,0.9777379999999999,0.836716,0.7463489999999999,0.729937,0.710688,0.8101729999999999,1.1671850000000001,1.209496,1.072103,0.980102,0.9807100000000001,0.925185,0.9018809999999999,0.9338989999999999,0.9310620000000001,0.9636870000000001,0.997934,0.978683,0.9357219999999999,0.957405,0.9963129999999999,1.016173,0.98841,0.982331,0.979899,0.948692,0.8864799999999999,0.905731
0.853706,0.6976220000000001,0.681203,0.738772,0.807287,0.646135,0.546403,0.692555,0.830192,0.834044,0.810327,0.7332989999999999,0.676946,0.702285,0.8270860000000001,0.794445,0.746598,0.722878,0.7218640000000001,1.083755,1.213914,1.1751909999999999,1.031651,1.0353,1.131804,0.9746809999999999,0.9992120000000001,1.021311,1.142347,1.06713,1.038341,1.030434,0.9844120000000001,0.9990100000000001,0.92805,0.9646319999999999,0.8957370000000001,0.929826,0.9638620000000001,0.798138,0.819208
0.644932,0.763811,0.646957,0.63735,0.678469,0.796762,0.886494,0.802838,0.7623270000000001,0.760302,0.774683,0.8279549999999999,0.8899370000000001,0.8399059999999999,0.7366020000000001,0.7035859999999999,0.871707,0.902698,0.938348,1.1153819999999999,1.2598040000000001,1.11599,0.997292,0.9355120000000001,0.858719,0.8687940000000001,0.975482,0.9496,0.939277,0.920049,0.8882709999999999,0.810547,0.8046770000000001,0.829775,0.7688510000000001,0.8538620000000001,0.962149,0.964578,0.879365,0.8658040000000001,0.804272
1.00509,0.929808,0.902382,0.843929,0.811163,0.78042,0.728642,0.66938,0.688999,0.690332,0.7259359999999999,0.7690239999999999,0.795322,0.739085,0.795929,0.7732720000000001,0.697817,0.69984,0.666057,0.719058,1.2209459999999999,1.1980870000000001,1.101391,1.077318,1.044142,1.053043,0.962618,0.963832,0.9290379999999999,0.9039530000000001,0.9322739999999999,0.88251,0.9472440000000001,0.92774,0.908309,0.882199,0.91256,0.915191,0.953041,0.953851,0.9198459999999999
0.8449559999999999,0.857505,0.928955,0.9340149999999999,0.930371,0.8878659999999999,0.8463729999999999,0.815607,0.817226,0.8518379999999999,0.907702,0.990284,0.8770479999999999,0.8432649999999999,0.800986,0.682038,0.671519,0.761741,0.7388819999999999,0.686488,1.3716540000000002,1.373845,1.289037,1.145125,1.128325,1.042302,1.0744850000000001,1.023276,1.01437,1.026717,1.09169,1.1876309999999999,1.232767,1.150793,1.100596,1.0459459999999998,1.011942,0.9564819999999999,0.8447530000000001,0.803867,0.684042
0.848599,0.8273459999999999,0.812571,0.778161,0.8876639999999999,0.870661,1.06396,1.105858,1.127718,0.9441350000000001,0.8656010000000001,0.758528,0.769458,0.838883,0.9969629999999999,0.9147860000000001,0.8245129999999999,0.84111,0.8791620000000001,0.9824430000000001,1.2033459999999998,1.17098,1.1386479999999999,1.0107270000000002,0.9427180000000001,0.8907,0.897379,0.821679,0.783626,0.7763399999999999,0.763993,0.759742,0.87815,0.918632,0.846777,0.805891,0.8372639999999999,0.924344,0.848656,0.791587,0.802313
0.765733,0.842376,0.792629,0.694347,0.615984,0.65684,0.696078,0.640053,0.641671,0.713675,0.6932470000000001,0.659267,0.688797,0.6163890000000001,0.600006,0.669987,0.694663,0.653806,0.622254,1.066813,1.233378,1.169767,1.014458,0.935552,0.897325,0.876492,0.8417690000000001,0.83004,0.834894,0.9087059999999999,0.9760469999999999,0.900415,0.82458,0.836309,0.8419709999999999,0.873316,0.8013239999999999,0.781304,0.8249850000000001,0.7447010000000001,0.641162
0.9919819999999999,0.860716,0.808938,0.821681,0.7994319999999999,0.676257,0.6586609999999999,0.750081,0.787904,0.7749590000000001,0.827142,0.676662,0.629536,0.812114,0.8433219999999999,0.8957069999999999,0.834625,0.818444,0.9713510000000001,1.130528,1.240557,1.188576,0.996431,1.030006,0.9165399999999999,0.75716,0.791342,0.652188,0.857683,0.963463,0.956384,0.9309,0.8570760000000001,0.848176,0.815411,0.696887,0.769296,0.808938,0.824714,0.792151,0.7668689999999999
0.801976,0.833995,0.85588,0.780293,0.736319,0.731051,0.751718,0.706328,0.727808,0.832009,0.7782789999999999,0.815383,0.7573949999999999,0.727388,0.7545569999999999,0.7640859999999999,0.8281569999999999,0.771588,0.662912,1.1266100000000001,1.2071040000000002,1.094575,1.108363,1.041454,0.99624,1.051186,1.0532139999999999,0.9924629999999999,1.050217,1.033397,1.051028,1.024684,1.039882,1.0408950000000001,1.055688,1.05731,1.072913,1.0666309999999999,1.01678,0.932683,0.736725
0.7218319999999999,0.788493,0.7684340000000001,0.757898,0.7366229999999999,0.716564,0.720617,0.6263989999999999,0.564601,0.601072,0.586889,0.641393,0.631667,0.705015,0.764382,0.946332,0.9068219999999999,0.9155340000000001,1.001849,1.123825,1.2158129999999998,1.2014280000000002,1.163538,1.124838,1.0267709999999999,0.979967,1.032445,0.973483,0.9724700000000001,0.971457,1.035484,1.027987,0.942815,0.8858719999999999,0.8966120000000001,0.919106,1.032384,0.991247,0.975441,0.953758,0.9187
0.663103,0.742767,0.7607619999999999,0.880057,0.919283,0.781993,0.799584,0.7935180000000001,0.733062,0.67119,0.6212489999999999,0.770265,0.780375,0.7045520000000001,0.715067,0.708192,0.7037439999999999,0.719303,0.738096,0.709199,1.283706,1.196004,1.136997,0.9886729999999999,0.9625520000000001,0.9965209999999999,0.952644,0.999958,1.0112809999999999,0.9947010000000001,0.969426,0.9530489999999999,0.925955,0.963765,0.9289879999999999,0.9188780000000001,0.88592,0.857543,0.7811020000000001,0.860778,0.949151
0.8196959999999999,0.8590040000000001,0.835095,0.726087,0.6497,0.728316,0.707852,0.701976,0.576961,0.516986,0.510502,0.49469799999999997,0.535424,0.83935,0.912292,0.9301229999999999,0.86954,0.8879790000000001,0.9434959999999999,1.065269,1.215003,1.238912,1.089988,0.982196,0.8847370000000001,0.769245,0.751009,0.80369,0.811592,0.8762270000000001,0.8273959999999999,0.7937609999999999,0.786872,0.75729,0.951398,1.0613620000000001,0.961053,0.91485,0.898841,0.9687540000000001,0.8287260000000001
0.643397,0.6987899999999999,0.797446,0.932694,1.04247,1.0766360000000001,0.9951629999999999,0.8144279999999999,0.730934,0.7636850000000001,0.7206239999999999,0.772984,0.729721,0.6672520000000001,0.719006,0.748522,0.7357859999999999,0.842933,0.9834379999999999,1.148404,1.266468,1.309731,1.3382370000000001,1.271927,1.017199,0.8182689999999999,0.754587,0.771165,0.808161,0.739627,0.817663,0.954124,0.972459,0.8774280000000001,0.79372,0.728007,0.687164,0.534507,0.492047,0.49548400000000004,0.626506
0.697696,0.764239,0.710439,0.724799,0.875481,0.882762,0.761003,0.727833,0.631154,0.5053489999999999,0.542362,0.610928,0.680505,0.727631,0.7802180000000001,0.723586,0.7933640000000001,0.8145399999999999,0.703766,1.064994,1.2772350000000001,1.193758,1.13352,1.0031379999999999,0.842109,0.784465,0.80105,0.779409,0.8506040000000001,0.8714360000000001,0.9155280000000001,0.959216,1.042951,1.074301,1.058525,1.028995,1.0403209999999998,0.919169,0.7670710000000001,0.7047760000000001,0.709023
0.805421,0.776848,0.7383460000000001,0.6641779999999999,0.5792689999999999,0.741588,0.697817,0.665596,0.700654,0.646345,0.64979,0.630741,0.718487,0.7958970000000001,0.73024,0.688495,0.686671,0.730226,0.818627,0.839511,1.255157,1.286178,1.203454,1.1211360000000001,0.9829389999999999,0.9509209999999999,0.842303,0.912216,0.9553790000000001,0.8475719999999999,0.842303,0.8562850000000001,0.9101889999999999,0.93552,0.8850610000000001,0.855678,0.886074,0.9545680000000001,0.907149,0.7592180000000001,0.7438170000000001
0.756633,0.751577,0.746117,0.729534,0.77281,0.799909,0.7511720000000001,0.6579470000000001,0.590201,0.631051,0.707896,0.778271,0.8859520000000001,0.823501,0.856849,0.883123,0.8388610000000001,0.859678,0.839872,1.148694,1.294414,1.2774370000000002,1.214784,1.183659,1.114942,1.029636,1.077766,1.1269069999999999,1.07453,1.062801,1.037725,1.059566,1.074733,1.018312,1.024783,1.055521,1.067857,1.0340850000000001,0.9912139999999999,1.026805,0.9873709999999999
0.783088,0.759613,0.7575890000000001,0.741182,0.740777,0.7749590000000001,0.7786,0.813186,0.756554,0.768891,0.7941729999999999,0.65837,0.7292489999999999,0.83841,0.835376,0.768487,0.7572909999999999,0.686084,0.648457,0.642389,1.2148700000000001,1.206982,1.121225,1.008567,0.994207,0.9573959999999999,0.998859,0.954159,0.910472,0.8959090000000001,0.9553729999999999,0.8748739999999999,0.801657,0.8627389999999999,0.935147,0.889437,0.8700200000000001,0.902382,0.87265,0.9424290000000001,0.94789
0.952947,0.878374,0.746857,0.658098,0.729024,0.828523,0.83055,0.767736,0.9141239999999999,0.932575,0.901756,0.819641,0.781118,0.676091,0.6915,0.597017,0.954472,0.9173680000000001,1.04044,1.024422,1.2500879999999999,1.195311,1.111213,1.089733,1.088922,1.055283,1.114861,1.114861,1.146676,1.2169940000000001,1.108579,1.1025,1.130262,1.004217,0.9953,1.0232649999999999,0.986181,0.9651059999999999,1.0111059999999998,1.006243,1.010701
